id,sales
3001392,129.90687420383733
3001393,43.89513448066641
3001394,82.87736243269711
3001395,2198.861181792241
3001396,16.09762475491353
3001397,0.0
3001398,12.535284994978856
3001399,102.25019060375882
3001400,0.0
3001401,125.868038752714
3001402,13.141757779771806
3001403,0.0
3001404,1.5190456513639752
3001405,57.26279961228892
3001406,4.697365457938029
3001407,926.1067373870956
3001408,161.947522366016
3001409,3.279093684948485
3001410,6.263888156708685
3001411,324.01383442293235
3001412,34.01237986073015
3001413,1069.206887053593
3001414,0.0
3001415,8.274407310531446
3001416,3.0436008650194712
3001417,0.0
3001418,7.5
3001419,3457.103103156576
3001420,0.0
3001421,792.5909343952688
3001422,14.54646071811644
3001423,1150.4553230498557
3001424,1330.8907140553392
3001425,292.1659973816825
3001426,254.89924480879736
3001427,187.12932179209392
3001428,4406.207036180902
3001429,38.18242351734899
3001430,1.608430181166956
3001431,27.317622150628395
3001432,24.64510481732203
3001433,0.0
3001434,223.70224871872668
3001435,14.820585146687622
3001436,37.38429589897366
3001437,5.658406313354277
3001438,81.96327029891509
3001439,11.278496111254103
3001440,417.5501311950997
3001441,296.34518516928074
3001442,18.65583608184372
3001443,10.676991771392297
3001444,550.664188189527
3001445,110.50623935635588
3001446,5955.452880670243
3001447,0.0
3001448,22.136582613111223
3001449,3.207509174905573
3001450,0.0
3001451,2.673556281552113
3001452,2060.3943234951066
3001453,0.0
3001454,503.09008630559714
3001455,3.8433038469754592
3001456,387.9148601393155
3001457,808.300876703207
3001458,214.8206331028093
3001459,107.14727522990964
3001460,64.81894274099272
3001461,1679.4493245755284
3001462,13.224353557898842
3001463,0.0
3001464,17.70569135865994
3001465,13.740119076547918
3001466,0.0
3001467,138.97130427078034
3001468,0.0
3001469,11.758314160987323
3001470,11.758314160987323
3001471,85.09238369037992
3001472,1.8718236626265408
3001473,343.4697444743612
3001474,185.7410744916067
3001475,1.8718236626265408
3001476,1.8718236626265408
3001477,144.10570264255233
3001478,91.83039647119718
3001479,1651.7040110033906
3001480,0.0
3001481,5.737620375133022
3001482,3.253007631347155
3001483,0.0
3001484,1.2260657683337404
3001485,1038.3106240896184
3001486,0.0
3001487,205.6625613948873
3001488,5.8192443873076565
3001489,346.9699550645134
3001490,204.6667562181796
3001491,82.99273593428765
3001492,31.397000809710462
3001493,59.27744619694075
3001494,1503.9625598205148
3001495,24.247773782033644
3001496,0.4892901159774935
3001497,9.77736949581698
3001498,7.79753869633493
3001499,0.0
3001500,113.10610645762463
3001501,0.0
3001502,0.0
3001503,2.3661740303626586
3001504,11.169599097682983
3001505,0.0
3001506,218.8688559602714
3001507,106.76393620710073
3001508,0.0
3001509,0.0
3001510,115.58834080048914
3001511,24.54142254702744
3001512,719.3800129529903
3001513,0.0
3001514,1.811139174631926
3001515,5.241245323473035
3001516,0.0
3001517,2.8333758746319617
3001518,2867.4586073933074
3001519,0.0
3001520,663.5067235962723
3001521,17.70569135865994
3001522,795.631517893104
3001523,993.4121756870012
3001524,285.31026361186974
3001525,240.9835360997928
3001526,116.09376727859828
3001527,3330.1366560904644
3001528,26.2258101127054
3001529,1.5
3001530,17.70569135865994
3001531,23.65760300604745
3001532,0.0
3001533,310.1828220836463
3001534,3.8433038469754592
3001535,25.578319726501302
3001536,9.03661588120984
3001537,138.023440588525
3001538,1.8718236626265408
3001539,295.24086086845085
3001540,216.8495563901332
3001541,9.77736949581698
3001542,7.79753869633493
3001543,357.9732948482915
3001544,80.08053464907076
3001545,3908.445850610709
3001546,0.0
3001547,23.79960183897215
3001548,8.896579921681331
3001549,0.0
3001550,2.376711008328309
3001551,2568.7801723119505
3001552,0.0
3001553,567.2469899134633
3001554,11.758314160987323
3001555,769.9990522665688
3001556,670.8772957768557
3001557,278.8706978560595
3001558,193.1080216400375
3001559,100.20539691129134
3001560,3776.230384861602
3001561,9.751010394925222
3001562,1.877553274038421
3001563,37.55582510797759
3001564,19.68925519968686
3001565,0.0
3001566,359.9744079968282
3001567,0.0
3001568,1.5
3001569,9.0
3001570,55.96707197357832
3001571,0.0
3001572,178.97961254017412
3001573,259.4799426121661
3001574,1.8718236626265408
3001575,3.8433038469754592
3001576,164.62424782852077
3001577,66.9055025002413
3001578,1933.812084979814
3001579,0.0
3001580,3.038896852637164
3001581,1.8718236626265408
3001582,0.0
3001583,0.0
3001584,1694.4953782936768
3001585,0.0
3001586,732.5653762067477
3001587,0.0
3001588,1140.1973778234135
3001589,718.6147254064784
3001590,336.2040550157764
3001591,161.8567650575941
3001592,68.35833583280345
3001593,4141.0379059845245
3001594,3.8433038469754592
3001595,0.0
3001596,13.740119076547918
3001597,9.77736949581698
3001598,0.0
3001599,0.0
3001600,0.0
3001601,0.0
3001602,0.0
3001603,0.0
3001604,0.0
3001605,147.46333702929786
3001606,283.298388046993
3001607,0.0
3001608,0.0
3001609,250.3782698853128
3001610,75.22159072220974
3001611,0.0
3001612,0.0
3001613,1.8718236626265408
3001614,10.861022135164012
3001615,0.0
3001616,9.437991336595347
3001617,7257.044628293357
3001618,0.0
3001619,1238.6948993983622
3001620,25.0199260546517
3001621,2110.4923263743226
3001622,2044.6859687658343
3001623,294.85976574854647
3001624,439.8948824368716
3001625,401.68974549511154
3001626,7100.510594176193
3001627,80.7873800429981
3001628,3.357998907544388
3001629,60.96783336921288
3001630,57.67432827291303
3001631,2.255640751311328
3001632,521.3238456225545
3001633,40.89256870228283
3001634,74.32164537439382
3001635,24.092106903986465
3001636,181.44986777509143
3001637,25.10483698309498
3001638,679.5740801975035
3001639,506.3682991933905
3001640,21.07751726394829
3001641,29.23394992697267
3001642,1041.1120734738129
3001643,201.25618506158776
3001644,10573.458823183064
3001645,0.0
3001646,76.38887047145238
3001647,3.0848883739490693
3001648,0.0
3001649,0.0
3001650,1496.0838059032017
3001651,0.0
3001652,147.06310418406946
3001653,1.8718236626265408
3001654,783.0309555816947
3001655,310.2182154180871
3001656,112.32586322127806
3001657,91.42629396509268
3001658,70.51295042058936
3001659,2585.723492548686
3001660,3.771699102623697
3001661,1.2030419384295898
3001662,15.72261722721919
3001663,7.79753869633493
3001664,0.0
3001665,192.7079745315993
3001666,0.0
3001667,0.0
3001668,4.022984942190448
3001669,47.35272162111272
3001670,0.0
3001671,58.09844263186483
3001672,107.831460999648
3001673,0.0
3001674,1.8718236626265408
3001675,94.5388790668719
3001676,16.309202742769603
3001677,703.1586416493608
3001678,0.0
3001679,2.962329793839106
3001680,6.97270708803199
3001681,0.0
3001682,2.276778720008333
3001683,3185.4775751836733
3001684,0.0
3001685,438.03797951271554
3001686,5.8192443873076565
3001687,1151.5984377696366
3001688,653.0183699764559
3001689,196.88558425633468
3001690,209.87630647765127
3001691,125.53928234258446
3001692,4196.17356641387
3001693,14.106631263208374
3001694,0.2393629553847942
3001695,21.673242956031167
3001696,21.673242956031167
3001697,0.0
3001698,431.6849830815141
3001699,0.0
3001700,3.5390358091891496
3001701,16.5
3001702,14.937445922809005
3001703,0.0
3001704,326.7259853708023
3001705,205.0626475155768
3001706,1.8718236626265408
3001707,7.79753869633493
3001708,92.56564654097858
3001709,77.3025624024686
3001710,1805.316518350909
3001711,0.0
3001712,5.569384557549669
3001713,1.5692480453228268
3001714,0.0
3001715,1.0677054308400438
3001716,971.1992375334954
3001717,0.0
3001718,115.13745598531207
3001719,1.8718236626265408
3001720,1084.9781944919605
3001721,157.8722151078911
3001722,99.91591341718916
3001723,166.5106805614751
3001724,21.758262213974373
3001725,2456.683338694215
3001726,1.6157321471089083
3001727,0.0
3001728,9.77736949581698
3001729,3.8433038469754592
3001730,0.0
3001731,148.9210188542506
3001732,0.0
3001733,0.0
3001734,2.285579274994367
3001735,11.814695109504711
3001736,0.0
3001737,70.91708744004777
3001738,88.87743134739692
3001739,0.0
3001740,0.0
3001741,46.97601458170308
3001742,13.03567860056729
3001743,249.0701165442722
3001744,0.0
3001745,1.5
3001746,4.980682052200778
3001747,0.0
3001748,1.5
3001749,1805.1722508842868
3001750,0.0
3001751,177.52509042197536
3001752,3.8433038469754592
3001753,810.2905102917842
3001754,522.7708333841332
3001755,145.81670886000873
3001756,150.36807126378335
3001757,95.86596109472636
3001758,2804.2241644827227
3001759,6.31654670864384
3001760,0.7601273096214386
3001761,51.46313166338228
3001762,19.68925519968686
3001763,0.0
3001764,318.1490097233804
3001765,0.0
3001766,0.0
3001767,11.996152970696253
3001768,30.83367655504895
3001769,0.0
3001770,260.73924025895826
3001771,176.70476998296772
3001772,0.0
3001773,3.8433038469754592
3001774,251.3160026030233
3001775,18.81065759419188
3001776,1954.2195828620968
3001777,0.0
3001778,1.7776873937036637
3001779,4.5
3001780,0.0
3001781,1.6389067756160025
3001782,2205.5330567108463
3001783,0.0
3001784,656.1192327703412
3001785,9.77736949581698
3001786,820.3063707107624
3001787,669.7672166466186
3001788,221.4217344321035
3001789,81.75659354811923
3001790,96.14068722453794
3001791,3627.574392834593
3001792,7.119025386856906
3001793,3.438485569472404
3001794,41.52860059275867
3001795,45.50200333902903
3001796,0.0
3001797,383.8766453674162
3001798,3.8433038469754592
3001799,0.0
3001800,4.553788474653985
3001801,21.98780529860731
3001802,0.0
3001803,168.34197376410887
3001804,273.64026837889844
3001805,1.8718236626265408
3001806,5.8192443873076565
3001807,153.14199467787495
3001808,21.902356876892608
3001809,1208.251230526223
3001810,1.8718236626265408
3001811,3.450744828746517
3001812,2.350670378434195
3001813,0.0
3001814,0.3696736685067021
3001815,1269.6053627599808
3001816,0.0
3001817,95.46235435502732
3001818,0.0
3001819,420.588385772188
3001820,174.93549930032987
3001821,74.56625473304685
3001822,142.38333450004174
3001823,57.93755546654292
3001824,2436.860252108336
3001825,9.495105538034132
3001826,0.1917490450698901
3001827,7.79753869633493
3001828,9.77736949581698
3001829,0.5642086889378666
3001830,148.9210188542506
3001831,0.0
3001832,0.0
3001833,1.2227812821320103
3001834,10.889334336235564
3001835,0.0
3001836,145.9871820802633
3001837,82.70912833338835
3001838,0.0
3001839,0.0
3001840,37.53582396917383
3001841,14.063793200610702
3001842,484.0473058656304
3001843,0.0
3001844,0.3120681040517161
3001845,5.8192443873076565
3001846,0.0
3001847,1.8718236626265408
3001848,4004.34126028702
3001849,0.0
3001850,929.8870521799778
3001851,5.8192443873076565
3001852,1645.6400121608733
3001853,1035.5368417023572
3001854,394.50958734729954
3001855,202.66114774409053
3001856,125.9304768192604
3001857,6361.4331917093405
3001858,8.11939093693345
3001859,0.0
3001860,29.61253831623503
3001861,15.72261722721919
3001862,0.0
3001863,338.0652768883612
3001864,0.0
3001865,9.77736949581698
3001866,3.8433038469754592
3001867,50.64043911679686
3001868,0.0
3001869,374.2508506446272
3001870,436.6652918117172
3001871,0.0
3001872,3.8433038469754592
3001873,226.5627332837697
3001874,96.49441266841468
3001875,1980.194307721499
3001876,0.0
3001877,0.0
3001878,3.399104345114756
3001879,0.0
3001880,12.401303324720583
3001881,2859.356689318028
3001882,0.0
3001883,506.0042740067939
3001884,11.758314160987323
3001885,837.7324931440997
3001886,801.476262867473
3001887,134.06255442525242
3001888,111.64087127909748
3001889,117.66514429261017
3001890,3940.486204063448
3001891,67.5
3001892,1.4309324217264612
3001893,35.569699586230946
3001894,23.65760300604745
3001895,0.4570237597636058
3001896,411.7642498667715
3001897,31.59803986232013
3001898,29.58661844204046
3001899,5.83216743987744
3001900,95.284245779711
3001901,5.8192443873076565
3001902,245.95623035324107
3001903,270.796140309116
3001904,11.758314160987323
3001905,11.758314160987323
3001906,247.71461404292327
3001907,73.93177948286424
3001908,4843.043296064291
3001909,0.0
3001910,12.358429691655196
3001911,5.886226879030014
3001912,0.0
3001913,7.4710709367670916
3001914,3475.066039086214
3001915,0.0
3001916,499.388185097215
3001917,15.72261722721919
3001918,1093.057108402965
3001919,773.3230933859703
3001920,120.32582771841818
3001921,94.05787796803546
3001922,174.69246189116515
3001923,3339.9919770488364
3001924,32.00607751712233
3001925,1.3050787021515111
3001926,39.5421293608629
3001927,23.65760300604745
3001928,0.0
3001929,459.5753293756108
3001930,27.62728174131868
3001931,25.7179337736186
3001932,8.679240674337345
3001933,128.77180274715562
3001934,3.8433038469754592
3001935,228.50636866595096
3001936,429.4062765506253
3001937,5.8192443873076565
3001938,9.77736949581698
3001939,136.6536754109365
3001940,72.96488526609022
3001941,3373.849944972303
3001942,0.0
3001943,15.580630520325183
3001944,11.442981971532612
3001945,0.0
3001946,2.1646945533773136
3001947,2788.580229167862
3001948,0.0
3001949,588.9533878361267
3001950,9.77736949581698
3001951,1669.1674463321688
3001952,563.7886941811353
3001953,161.71050652852156
3001954,260.15442465989827
3001955,98.3454072997308
3001956,4551.51426691902
3001957,29.92122098389521
3001958,1.5396259357454531
3001959,39.5421293608629
3001960,27.62728174131868
3001961,0.3555277149723762
3001962,467.5442681102999
3001963,5.8192443873076565
3001964,15.952446240195544
3001965,8.63652846604799
3001966,58.10099722761232
3001967,0.0
3001968,110.84014567687176
3001969,254.03674878515088
3001970,3.8433038469754592
3001971,7.79753869633493
3001972,180.3504660091853
3001973,57.00295305013267
3001974,2511.560918777101
3001975,0.0
3001976,13.54486093091094
3001977,2.814861313691185
3001978,0.0
3001979,4.256698509059173
3001980,2275.436936791735
3001981,0.0
3001982,355.5080495474736
3001983,8.435219662235555
3001984,807.7049735382589
3001985,609.3499355596733
3001986,157.41774201713866
3001987,143.66245921768007
3001988,122.5134171813571
3001989,2650.392202367409
3001990,30.308764981332978
3001991,1.5597355082008966
3001992,20.538089405236
3001993,9.36880137048415
3001994,0.0
3001995,181.2072682505056
3001996,20.532311762443143
3001997,25.199434161963243
3001998,1.8625188777822448
3001999,62.9025696314417
3002000,1.8718236626265408
3002001,364.09148975446215
3002002,199.7246511215866
3002003,6.869134937857595
3002004,9.64604520157983
3002005,314.3001989330699
3002006,61.031866969012576
3002007,3097.429236916633
3002008,0.0
3002009,20.15168061769887
3002010,5.431214768762771
3002011,0.0
3002012,3.634047076968332
3002013,5585.191877447016
3002014,0.0
3002015,459.6809494910015
3002016,5.8192443873076565
3002017,2148.145369177039
3002018,906.6725035857488
3002019,245.86462753519984
3002020,189.60606219089087
3002021,72.4497110618216
3002022,5151.523388362325
3002023,8.825620716186528
3002024,1.5
3002025,39.5421293608629
3002026,31.59803986232013
3002027,0.0
3002028,519.3450615630425
3002029,0.0
3002030,0.0
3002031,9.488333975513772
3002032,82.52734357520121
3002033,0.0
3002034,136.04793100738368
3002035,309.34685303420355
3002036,0.0
3002037,5.8192443873076565
3002038,155.36816325090618
3002039,66.18227974123091
3002040,1674.990015473674
3002041,0.0
3002042,2.7618877414273224
3002043,13.975852948373827
3002044,0.0
3002045,13.610259999787743
3002046,2631.890200661656
3002047,0.0
3002048,483.66111530668303
3002049,11.758314160987323
3002050,819.9508792398486
3002051,720.4371463605399
3002052,222.964199895826
3002053,120.31756970923362
3002054,220.80384118288148
3002055,4585.258805832386
3002056,33.96714516406195
3002057,3.79027268642228
3002058,27.62728174131868
3002059,29.61253831623503
3002060,0.0
3002061,322.13217335896576
3002062,7.79753869633493
3002063,17.89175487506974
3002064,9.416396743045771
3002065,118.2324013089071
3002066,5.8192443873076565
3002067,231.74772976198275
3002068,331.56425208622187
3002069,5.8192443873076565
3002070,5.8192443873076565
3002071,218.44983359057665
3002072,89.3253690578269
3002073,2895.436254152004
3002074,0.0
3002075,7.1061058227554845
3002076,0.0
3002077,0.0
3002078,0.0
3002079,0.0
3002080,0.0
3002081,0.0
3002082,0.0
3002083,0.0
3002084,0.0
3002085,0.0
3002086,0.0
3002087,0.0
3002088,0.0
3002089,0.0
3002090,0.0
3002091,0.0
3002092,0.0
3002093,0.0
3002094,0.0
3002095,0.0
3002096,0.0
3002097,0.0
3002098,0.0
3002099,0.0
3002100,0.0
3002101,0.0
3002102,0.0
3002103,0.0
3002104,0.0
3002105,0.0
3002106,0.0
3002107,0.0
3002108,0.0
3002109,5.792831214394426
3002110,0.0
3002111,3.1461310347858835
3002112,4634.776988503711
3002113,0.0
3002114,560.9490650885149
3002115,7.79753869633493
3002116,1025.4902039600936
3002117,815.8961801948792
3002118,274.1705492735978
3002119,187.7064373425032
3002120,82.33599359564006
3002121,4091.963374990823
3002122,14.788883565947922
3002123,1.8718236626265408
3002124,21.673242956031167
3002125,17.70569135865994
3002126,0.0
3002127,338.0652768883612
3002128,0.0
3002129,0.0
3002130,2.5624888110205544
3002131,48.15427210925793
3002132,0.0
3002133,234.79540492380693
3002134,220.6850402691092
3002135,0.0
3002136,1.8718236626265408
3002137,330.8895732517521
3002138,142.01283993438776
3002139,1027.8918878038946
3002140,0.0
3002141,0.4376477663454332
3002142,15.412586858613055
3002143,0.0
3002144,14.339537343759917
3002145,8179.674510232758
3002146,0.0
3002147,1562.3860769485289
3002148,37.55582510797759
3002149,2685.2932288130423
3002150,2345.854652849652
3002151,459.80089323822654
3002152,575.9023450638913
3002153,552.300893931243
3002154,7995.759753713838
3002155,77.43211419692211
3002156,3.194611959877948
3002157,138.97130427078034
3002158,75.31703047062331
3002159,3.8433038469754592
3002160,869.0924158137876
